Full URL,Page Type,JCR Path,Page Slug,Migration Status,Content Status,Taxonomy Status,Package,Tags Applied (count),Tags Applied (details),Hero Image,Blocker/Notes
https://www.spglobal.com/automotive-insights/en/blogs/2023/10/tesla-is-most-popular-ev-brand-for-us-fleet-companies,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2023/10/tesla-is-most-popular-ev-brand-for-us-fleet-companies,tesla-is-most-popular-ev-brand-for-us-fleet-companies,EXISTING PAGE,Content already in AEM,APPLIED (12 tags),taxonomy-all-pages.zip,12,pillars: mobility-global:pillars/planning-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/market-news-and-updates | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/competitive-landscape | theme: mobility-global:insights-and-intelligence/topic/industry-benchmarks/automotive-industry-forecast-and-analysis | theme: mobility-global:insights-and-intelligence/theme/electric-vehicles | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/fleet-management-and-leasing | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/fleet-and-commercial-roles/fleet-manager | contentFormat: mobility-global:system-and-structural-tags/content-formats/written-formats/short-form-article | marketSalesRegion: mobility-global:contextual-variables/market-context/market-sales-region/north-america ...,,
https://www.spglobal.com/automotive-insights/en/blogs/2023/10/us-consumers-going-big-as-fullsize-suvs-gain-share,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2023/10/us-consumers-going-big-as-fullsize-suvs-gain-share,us-consumers-going-big-as-fullsize-suvs-gain-share,EXISTING PAGE,Content already in AEM,APPLIED (12 tags),taxonomy-all-pages.zip,12,pillars: mobility-global:pillars/sales-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/market-news-and-updates | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/market-segmentation-insights | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/automotive-consumer-demand | theme: mobility-global:insights-and-intelligence/theme/automotive-consumer-trends | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-oems | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/marketing-and-commercial-roles/market-analyst | contentFormat: mobility-global:system-and-structural-tags/content-formats/written-formats/short-form-article | marketSalesRegion: mobility-global:contextual-variables/market-context/market-sales-region/north-america ...,,
https://www.spglobal.com/automotive-insights/en/blogs/2023/11/affordability-tops-charging-and-range-concerns-in-slowing-ev-d,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2023/11/affordability-tops-charging-and-range-concerns-in-slowing-ev-d,affordability-tops-charging-and-range-concerns-in-slowing-ev-d,EXISTING PAGE,Content already in AEM,APPLIED (10 tags),taxonomy-all-pages.zip,10,pillars: mobility-global:pillars/planning-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/market-news-and-updates | topic: mobility-global:insights-and-intelligence/topic/electrification/ev-adoption | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/pricing-trends | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/consumer-behavior-insights | theme: mobility-global:insights-and-intelligence/theme/electric-vehicles | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-oems | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/marketing-and-commercial-roles/market-analyst | contentFormat: mobility-global:system-and-structural-tags/content-formats/written-formats/short-form-article,,
https://www.spglobal.com/automotive-insights/en/blogs/2023/11/fuel-for-thought-the-vehicle-affordability-crunch,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2023/11/fuel-for-thought-the-vehicle-affordability-crunch,fuel-for-thought-the-vehicle-affordability-crunch,EXISTING PAGE,Content already in AEM,APPLIED (9 tags),taxonomy-all-pages.zip,9,pillars: mobility-global:pillars/sales-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/market-news-and-updates | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/pricing-trends | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/consumer-behavior-insights | theme: mobility-global:insights-and-intelligence/theme/automotive-consumer-trends | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-oems | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/marketing-and-commercial-roles/market-analyst | contentFormat: mobility-global:system-and-structural-tags/content-formats/written-formats/short-form-article,,
https://www.spglobal.com/automotive-insights/en/blogs/2023/11/gigacasting-the-hottest-trend-in-car-manufacturing,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2023/11/gigacasting-the-hottest-trend-in-car-manufacturing,gigacasting-the-hottest-trend-in-car-manufacturing,EXISTING PAGE,Content already in AEM,APPLIED (10 tags),taxonomy-all-pages.zip,10,pillars: mobility-global:pillars/planning-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/market-news-and-updates | topic: mobility-global:insights-and-intelligence/topic/supply-chain-and-manufacturing/automotive-parts-and-components | theme: mobility-global:insights-and-intelligence/topic/industry-benchmarks/automotive-industry-forecast-and-analysis | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-oems | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-suppliers-and-supply-chain | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/oem-and-supplier-roles/product-planner | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/oem-and-supplier-roles/technical-specialists | contentFormat: mobility-global:system-and-structural-tags/content-formats/written-formats/short-form-article,,
https://www.spglobal.com/automotive-insights/en/blogs/2023/12/2024-ev-forecast-the-supply-chain-charging-network-and-battery,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2023/12/2024-ev-forecast-the-supply-chain-charging-network-and-battery,2024-ev-forecast-the-supply-chain-charging-network-and-battery,EXISTING PAGE,Content already in AEM,APPLIED (13 tags),taxonomy-all-pages.zip,13,pillars: mobility-global:pillars/planning-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/data-and-forecasts | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | theme: mobility-global:insights-and-intelligence/topic/industry-benchmarks/automotive-industry-forecast-and-analysis | theme: mobility-global:insights-and-intelligence/theme/supply-chain-resilience | theme: mobility-global:insights-and-intelligence/theme/electric-vehicles | theme: mobility-global:insights-and-intelligence/theme/automotive-supply-chain | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-oems | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-suppliers-and-supply-chain | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/oem-and-supplier-roles/product-planner ...,,
https://www.spglobal.com/automotive-insights/en/blogs/2023/12/american-honda-sees-a-share-rebound,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2023/12/american-honda-sees-a-share-rebound,american-honda-sees-a-share-rebound,EXISTING PAGE,Content already in AEM,APPLIED (14 tags),taxonomy-all-pages.zip,14,pillars: mobility-global:pillars/planning-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/market-news-and-updates | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/competitive-landscape | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/market-segmentation-insights | theme: mobility-global:insights-and-intelligence/topic/industry-benchmarks/automotive-industry-forecast-and-analysis | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-oems | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-dealers-and-retailers | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/marketing-and-commercial-roles/market-analyst | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/oem-and-supplier-roles/competitive-intelligence ...,,
https://www.spglobal.com/automotive-insights/en/blogs/2023/12/fuel-for-thought-connected-cars-and-the-automotive-revolution,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2023/12/fuel-for-thought-connected-cars-and-the-automotive-revolution,fuel-for-thought-connected-cars-and-the-automotive-revolution,EXISTING PAGE,Content already in AEM,APPLIED (12 tags),taxonomy-all-pages.zip,12,pillars: mobility-global:pillars/planning-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/market-news-and-updates | topic: mobility-global:insights-and-intelligence/topic/technology-and-innovation/connected-cars-and-vehicles | topic: mobility-global:insights-and-intelligence/topic/technology-and-innovation/software-defined-vehicles-sdv | theme: mobility-global:insights-and-intelligence/theme/future-of-mobility | theme: mobility-global:insights-and-intelligence/theme/software-defined-vehicles | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-oems | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-suppliers-and-supply-chain | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/oem-and-supplier-roles/oem-strategist ...,,
https://www.spglobal.com/automotive-insights/en/blogs/2023/12/sp-global-mobility-forecasts-883m-auto-sales-in-2024,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2023/12/sp-global-mobility-forecasts-883m-auto-sales-in-2024,sp-global-mobility-forecasts-883m-auto-sales-in-2024,EXISTING PAGE,Content already in AEM,APPLIED (8 tags),taxonomy-all-pages.zip,8,pillars: mobility-global:pillars/planning-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/data-and-forecasts | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/market-news-and-updates | topic: mobility-global:insights-and-intelligence/topic/industry-benchmarks/automotive-industry-forecast-and-analysis | theme: mobility-global:insights-and-intelligence/topic/industry-benchmarks/automotive-industry-forecast-and-analysis | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-oems | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/marketing-and-commercial-roles/market-analyst | contentFormat: mobility-global:system-and-structural-tags/content-formats/written-formats/short-form-article,,
https://www.spglobal.com/automotive-insights/en/blogs/2023/12/tesla-fuels-electrification-of-us-luxury-vehicles-segment-shar,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2023/12/tesla-fuels-electrification-of-us-luxury-vehicles-segment-shar,tesla-fuels-electrification-of-us-luxury-vehicles-segment-shar,EXISTING PAGE,Content already in AEM,APPLIED (14 tags),taxonomy-all-pages.zip,14,pillars: mobility-global:pillars/planning-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/market-news-and-updates | topic: mobility-global:insights-and-intelligence/topic/electrification/ev-adoption | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/market-segmentation-insights | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/competitive-landscape | theme: mobility-global:insights-and-intelligence/theme/electric-vehicles | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-oems | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/marketing-and-commercial-roles/market-analyst | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/oem-and-supplier-roles/competitive-intelligence ...,,
https://www.spglobal.com/automotive-insights/en/blogs/2023/12/when-will-car-leasing-be-cool-again,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2023/12/when-will-car-leasing-be-cool-again,when-will-car-leasing-be-cool-again,EXISTING PAGE,Content already in AEM,APPLIED (12 tags),taxonomy-all-pages.zip,12,pillars: mobility-global:pillars/sales-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/market-news-and-updates | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/dealer-and-retail-trends | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/consumer-behavior-insights | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/pricing-trends | theme: mobility-global:insights-and-intelligence/theme/automotive-consumer-trends | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-dealers-and-retailers | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/fleet-management-and-leasing | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/retail-dealer-aftermarket-roles/dealer-or-retailer ...,,
https://www.spglobal.com/automotive-insights/en/blogs/2023/2/can-carmakers-assail-teslas-lead-in-ee-architecture,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2023/2/can-carmakers-assail-teslas-lead-in-ee-architecture,can-carmakers-assail-teslas-lead-in-ee-architecture,EXISTING PAGE,Content already in AEM,APPLIED (9 tags),taxonomy-all-pages.zip,9,pillars: mobility-global:pillars/planning-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/market-news-and-updates | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/competitive-landscape | theme: mobility-global:insights-and-intelligence/theme/software-defined-vehicles | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-oems | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/oem-and-supplier-roles/competitive-intelligence | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/oem-and-supplier-roles/technical-specialists | contentFormat: mobility-global:system-and-structural-tags/content-formats/written-formats/short-form-article,,
https://www.spglobal.com/automotive-insights/en/blogs/2023/2/car-brands-popular-with-women,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2023/2/car-brands-popular-with-women,car-brands-popular-with-women,EXISTING PAGE,Content already in AEM,APPLIED (9 tags),taxonomy-all-pages.zip,9,pillars: mobility-global:pillars/sales-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/market-news-and-updates | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/demographic-trends | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/consumer-behavior-insights | theme: mobility-global:insights-and-intelligence/theme/automotive-consumer-trends | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-oems | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/marketing-and-commercial-roles/marketing-and-media-agencies | contentFormat: mobility-global:system-and-structural-tags/content-formats/written-formats/short-form-article,,
https://www.spglobal.com/automotive-insights/en/blogs/2023/2/fuel-for-thought-the-old-way-of-selling-cars-wont-work-anymore,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2023/2/fuel-for-thought-the-old-way-of-selling-cars-wont-work-anymore,fuel-for-thought-the-old-way-of-selling-cars-wont-work-anymore,EXISTING PAGE,Content already in AEM,APPLIED (9 tags),taxonomy-all-pages.zip,9,pillars: mobility-global:pillars/sales-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/market-news-and-updates | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/dealer-and-retail-trends | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/consumer-behavior-insights | theme: mobility-global:insights-and-intelligence/theme/future-of-mobility | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-dealers-and-retailers | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/retail-dealer-aftermarket-roles/dealer-or-retailer | contentFormat: mobility-global:system-and-structural-tags/content-formats/written-formats/short-form-article,,
https://www.spglobal.com/automotive-insights/en/blogs/2023/2/the-sedan-debate,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2023/2/the-sedan-debate,the-sedan-debate,EXISTING PAGE,Content already in AEM,APPLIED (10 tags),taxonomy-all-pages.zip,10,pillars: mobility-global:pillars/planning-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/market-news-and-updates | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/market-segmentation-insights | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/automotive-consumer-demand | theme: mobility-global:insights-and-intelligence/theme/automotive-consumer-trends | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-oems | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/oem-and-supplier-roles/product-planner | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/marketing-and-commercial-roles/market-analyst | contentFormat: mobility-global:system-and-structural-tags/content-formats/written-formats/short-form-article,,
https://www.spglobal.com/automotive-insights/en/blogs/2023/2/women-not-buying-electric-vehicles,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2023/2/women-not-buying-electric-vehicles,women-not-buying-electric-vehicles,EXISTING PAGE,Content already in AEM,APPLIED (10 tags),taxonomy-all-pages.zip,10,pillars: mobility-global:pillars/sales-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/market-news-and-updates | topic: mobility-global:insights-and-intelligence/topic/electrification/ev-adoption | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/consumer-behavior-insights | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/demographic-trends | theme: mobility-global:insights-and-intelligence/theme/automotive-consumer-trends | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-oems | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/marketing-and-commercial-roles/marketing-and-media-agencies | contentFormat: mobility-global:system-and-structural-tags/content-formats/written-formats/short-form-article,,
https://www.spglobal.com/automotive-insights/en/blogs/2023/3/america-road-tax-electric-vehicles-ceraweek,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2023/3/america-road-tax-electric-vehicles-ceraweek,america-road-tax-electric-vehicles-ceraweek,EXISTING PAGE,Content already in AEM,APPLIED (12 tags),taxonomy-all-pages.zip,12,pillars: mobility-global:pillars/planning-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/market-news-and-updates | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | topic: mobility-global:insights-and-intelligence/topic/risk-safety-and-compliance/regulations-and-compliance | theme: mobility-global:insights-and-intelligence/theme/electric-vehicles | regulatoryContext: mobility-global:contextual-variables/regulatory-and-operating-context/regulatory-context/policy | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-oems | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/regulatory-risk-and-policy-roles/government-or-policy-maker | contentFormat: mobility-global:system-and-structural-tags/content-formats/written-formats/short-form-article | marketSalesRegion: mobility-global:contextual-variables/market-context/market-sales-region/north-america ...,,
https://www.spglobal.com/automotive-insights/en/blogs/2023/3/the-evolution-of-the-ev-consumer,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2023/3/the-evolution-of-the-ev-consumer,the-evolution-of-the-ev-consumer,EXISTING PAGE,Content already in AEM,APPLIED (10 tags),taxonomy-all-pages.zip,10,pillars: mobility-global:pillars/sales-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/market-news-and-updates | topic: mobility-global:insights-and-intelligence/topic/electrification/ev-adoption | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/consumer-behavior-insights | theme: mobility-global:insights-and-intelligence/theme/automotive-consumer-trends | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-oems | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/marketing-and-commercial-roles/market-analyst | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/marketing-and-commercial-roles/marketing-and-media-agencies | contentFormat: mobility-global:system-and-structural-tags/content-formats/written-formats/short-form-article,,
https://www.spglobal.com/automotive-insights/en/blogs/2023/4/be-ready-for-the-coming-shift-in-automotive-computing-power,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2023/4/be-ready-for-the-coming-shift-in-automotive-computing-power,be-ready-for-the-coming-shift-in-automotive-computing-power,EXISTING PAGE,Content already in AEM,APPLIED (12 tags),taxonomy-all-pages.zip,12,pillars: mobility-global:pillars/planning-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/market-news-and-updates | topic: mobility-global:insights-and-intelligence/topic/technology-and-innovation/automotive-semiconductors | topic: mobility-global:insights-and-intelligence/topic/technology-and-innovation/software-defined-vehicles-sdv | theme: mobility-global:insights-and-intelligence/theme/software-defined-vehicles | theme: mobility-global:insights-and-intelligence/theme/supply-chain-resilience | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-oems | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-suppliers-and-supply-chain | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/oem-and-supplier-roles/technical-specialists ...,,
https://www.spglobal.com/automotive-insights/en/blogs/2023/5/ford-and-chevrolet-brand-loyalty-depends-on-pickups,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2023/5/ford-and-chevrolet-brand-loyalty-depends-on-pickups,ford-and-chevrolet-brand-loyalty-depends-on-pickups,EXISTING PAGE,Content already in AEM,APPLIED (9 tags),taxonomy-all-pages.zip,9,pillars: mobility-global:pillars/sales-solutions | productFamily: mobility-global:products-and-platforms/product-families/loyalty | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/market-news-and-updates | topic: mobility-global:products-and-platforms/product-families/loyalty | theme: mobility-global:insights-and-intelligence/theme/automotive-consumer-trends | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-oems | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/marketing-and-commercial-roles/market-analyst | contentFormat: mobility-global:system-and-structural-tags/content-formats/written-formats/short-form-article,,
https://www.spglobal.com/automotive-insights/en/blogs/2023/5/fuel-for-thought-as-the-industry-goes-electric-expect-shakeout,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2023/5/fuel-for-thought-as-the-industry-goes-electric-expect-shakeout,fuel-for-thought-as-the-industry-goes-electric-expect-shakeout,EXISTING PAGE,Content already in AEM,APPLIED (9 tags),taxonomy-all-pages.zip,9,pillars: mobility-global:pillars/planning-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/market-news-and-updates | topic: mobility-global:insights-and-intelligence/topic/electrification/ev-adoption | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/market-volatility-trends | theme: mobility-global:insights-and-intelligence/theme/electric-vehicles | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-oems | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/marketing-and-commercial-roles/market-analyst | contentFormat: mobility-global:system-and-structural-tags/content-formats/written-formats/short-form-article,,
https://www.spglobal.com/automotive-insights/en/blogs/2023/5/fuel-for-thought-auto-safety-systems-calibration-challenges-repair-modification,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2023/5/fuel-for-thought-auto-safety-systems-calibration-challenges-repair-modification,fuel-for-thought-auto-safety-systems-calibration-challenges-repair-modification,EXISTING PAGE,Content already in AEM,APPLIED (11 tags),taxonomy-all-pages.zip,11,pillars: mobility-global:pillars/planning-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/market-news-and-updates | topic: mobility-global:insights-and-intelligence/topic/technology-and-innovation/autonomous-vehicles-and-adas | theme: mobility-global:insights-and-intelligence/theme/software-defined-vehicles | regulatoryContext: mobility-global:contextual-variables/regulatory-and-operating-context/regulatory-context/safety-regulations | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-aftermarket | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-oems | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/retail-dealer-aftermarket-roles/aftermarket-provider | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/oem-and-supplier-roles/technical-specialists ...,,
